Gene,IG Score After Training
KRTAP4-8,0.2689414322376251
KRTAP1-4,0.00024337018840014935
KRTAP4-1,0.00024320665397681296
KRTAP9-3,0.00024139431479852647
KRTAP9-2,0.2689414322376251
KRTAP4-3,0.00024219452461693436
KRTAP9-9,0.00024205459340009838
KRTAP9-6,0.00024298646894749254
KRTAP9-8,0.000242492591496557
KRTAP4-2,0.00024195331207010895
KRTAP4-4,0.0002433885238133371
KRTAP9-1,0.2689414322376251
KRTAP9-4,0.2689414322376251
KRTAP16-1,0.0002423880941933021
KRTAP29-1,0.00024258022313006222
KRT33A,0.00024149581440724432
KRT33B,0.00024165223294403404
LOC100505782,0.2689414322376251
KRT34,0.00024337203649338335
KRT31,0.00024235642922576517
KRTAP17-1,0.0002422762627247721
KRT13,0.00023817445617169142
KRT15,2.100872552546207e-05
KRT36,0.00024212084827013314
MIR6510,0.2689414322376251
KRT35,0.0002427136932965368
KRT37,0.00024155111168511212
KRT19,3.573205685825087e-05
KRT32,0.0002594697580207139
KRT38,0.00024259478959720582
KRT9,0.00024156492145266384
KRT42P,0.2689414322376251
KRT17,0.009177740663290024
KRT16,0.00023813970619812608
KRT14,0.00024276577460113913
HAP1,0.00023752564447931945
EIF1,0.00023353096912615
GAST,0.00024212061543948948
JUP,2.0096893422305584e-05
NT5C3B,0.00023083531414158642
ACLY,0.0002904143475461751
KLHL11,0.00023929617600515485
FKBP10,0.00023711995163466781
KLHL10,0.00024136691354215145
CNP,0.00023231064551509917
DNAJC7,0.0002316709578735754
ZNF385C,0.00024260820646304637
NKIRAS2,0.00025176655617542565
DHX58,0.0002912328636739403
KAT2A,0.00025028432719409466
HSPB9,0.00024084509641397744
RAB5C,0.00023875285114627331
KCNH4,0.00024215826124418527
HCRT,0.2689414322376251
GHDC,0.0002383239334449172
STAT5A,0.0002428766747470945
PTRF,0.2689414322376251
PSMC3IP,0.00025338359409943223
MLX,0.00023760196927469224
MIR548AT,0.2689414322376251
MIR5010,0.2689414322376251
NAGLU,0.00024087562633212656
COASY,0.00023763053468428552
HSD17B1,0.00024275582109112293
CCR10,0.00024169692187570035
TUBG1,0.00023635047546122223
PLEKHH3,0.00024076405679807067
MIR6780A,0.2689414322376251
CNTNAP1,0.0002418112417217344
TUBG2,0.00023782772768754512
BECN1,0.0002388701104791835
PSME3,0.00024141801986843348
RAMP2-AS1,0.2689414322376251
VPS25,0.00029647647170349956
WNK4,0.00024128823133651167
COA3,0.00023566461459267884
MIR6781,0.2689414322376251
AOC3,0.00023825849348213524
AOC2,0.00024140282766893506
RAMP2,0.0002401825913693756
CNTD1,0.00024264404783025384
G6PC,0.00024293224851135164
PTGES3L,0.00023914039775263518
AOC4P,0.2689414322376251
LINC00671,0.2689414322376251
AARSD1,0.00023797016183380038
PTGES3L-AARSD1,0.2689414322376251
IFI35,0.0002362571976846084
RPL27,0.2689414322376251
VAT1,0.00023670813243370503
RND2,0.00023999030236154795
LOC101929767,0.2689414322376251
NBR1,0.0002310746640432626
TMEM106A,0.00023619458079338074
LINC00854,0.2689414322376251
RNU2-1,0.2689414322376251
NBR2,0.2689414322376251
MIR2117,0.2689414322376251
ARL4D,0.00025009852834045887
ETV4,0.00027368904557079077
SOST,0.00023403581872116774
MPP3,0.00023619570129085332
C17orf105,0.2689414322376251
CD300LG,0.0002432166220387444
LOC107546764,0.2689414322376251
PPY,0.00024183085770346224
PYY,0.00024291951558552682
NAGS,0.00024029941414482892
TMEM101,0.00028140420909039676
FAM215A,0.2689414322376251
G6PC3,0.00023700532619841397
HDAC5,0.0002394075272604823
LOC105371789,0.2689414322376251
C17orf53,0.00024294336617458612
ASB16-AS1,0.2689414322376251
UBTF,0.000242515467107296
MIR6782,0.2689414322376251
TMUB2,0.0002351918665226549
ATXN7L3,0.0002394616458332166
SLC4A1,0.00024139821471180767
RUNDC3A,0.00024192887940444052
SLC25A39,1.821473597374279e-05
GRN,0.0002444075362291187
ITGA2B,0.00024114333791658282
FAM171A2,0.00024235619639512151
FZD2,0.00024467354523949325
LINC01180,0.2689414322376251
MEIOC,0.00024257604673039168
CCDC43,0.00022817184799350798
DBF4B,0.00023607660841662437
ADAM11,0.00024240912171080709
HIGD1B,0.0002876803628169
EFTUD2,0.00023801170755177736
CCDC103,0.2689414322376251
GFAP,0.00024239919730462134
KIF18B,0.00029052153695374727
MIR6783,0.2689414322376251
C1QL1,0.00024201051564887166
DCAKD,0.0002280726475873962
PLCD3,0.00024183154164347798
MIR6784,0.2689414322376251
ACBD4,0.00024079938884824514
HEXIM1,0.00023072637850418687
HEXIM2,0.00023967702873051167
LOC105371795,0.2689414322376251
MAP3K14-AS1,0.2689414322376251
SPATA32,0.00024169623793568462
MAP3K14,0.0002421649405732751
FMNL1,0.00024025427410379052
ARHGAP27,0.00023106738808564842
MIR4315-1,0.2689414322376251
MIR4315-2,0.2689414322376251
LRRC37A4P,0.2689414322376251
ARL17B,0.2689414322376251
LOC644172,0.2689414322376251
CRHR1-IT1,0.2689414322376251
CRHR1,0.00024302562815137208
SPPL2C,0.0002418469957774505
MAPT-IT1,0.2689414322376251
STH,0.00024286693951580673
KANSL1-AS1,0.2689414322376251
LRRC37A,0.2689414322376251
WNT9B,0.00024204561486840248
RPRML,0.0002422670368105173
MIR5089,0.2689414322376251
MYL4,0.00024279193894471973
ITGB3,0.00024223144282586873
EFCAB13,0.0002432790060993284
MRPL45P2,0.2689414322376251
KPNB1,0.00022844219347462058
OSBPL7,0.00024000564008019865
TBX21,0.00024314982874784619
MRPL10,0.2689414322376251
LRRC46,0.00024682917864993215
SP6,0.00024160961038433015
LOC102724532,0.2689414322376251
SP2,0.00025035045109689236
SP2-AS1,0.2689414322376251
PNPO,0.000282467866782099
PRR15L,0.0002417234209133312
COPZ2,0.00023739160678815097
MIR152,0.2689414322376251
CBX1,0.2689414322376251
NFE2L1,2.1736437702202238e-05
SNX11,0.00023831278667785227
MIR1203,0.2689414322376251
THRA1/BTR,0.2689414322376251
LOC101927166,0.2689414322376251
HOXB1,0.00024181768822018057
HOXB2,0.00024099164875224233
HOXB-AS1,0.2689414322376251
HOXB4,0.0002400965167907998
MIR10A,0.2689414322376251
HOXB-AS3,0.2689414322376251
HOXB5,0.00024184513313230127
HOXB6,0.00024040781136136502
HOXB7,0.00023596454411745071
HOXB8,0.00024327484425157309
HOXB9,0.0002428824664093554
HOXB3,0.0002358053025091067
MIR196A1,0.2689414322376251
PRAC1,0.00024220305203925818
PRAC2,0.00024377333465963602
MIR3185,0.2689414322376251
HOXB13,0.00024201447376981378
TTLL6,0.0002426269493298605
CALCOCO2,0.00025272107450291514
ATP5G1,0.2689414322376251
SNF8,0.000286267779301852
GIP,0.00024247892724815756
UBE2Z,0.000236337844398804
ABI3,0.00024253351148217916
GNGT2,0.0002415469498373568
PHOSPHO1,0.00024107092758640647
FLJ40194,0.2689414322376251
MIR6129,0.2689414322376251
ZNF652,0.00023516071087215096
LOC102724596,0.2689414322376251
LOC101927207,0.2689414322376251
MIR6165,0.2689414322376251
NGFR,0.00024130938982125372
NXPH3,0.00023929068993311375
SLC35B1,0.00023265222262125462
FAM117A,0.00024252610455732793
TAC4,0.00024056393885985017
FLJ45513,0.2689414322376251
DLX4,0.00024179028696380556
DLX3,0.00024221920466516167
LOC284080,0.2689414322376251
HILS1,0.2689414322376251
PDK2,0.00024010383640415967
SAMD14,0.00024137197760865092
SGCA,0.0002399724762653932
PPP1R9B,0.0002817054046317935
LOC101927230,0.2689414322376251
TMEM92,0.00024184284848161042
TMEM92-AS1,0.2689414322376251
XYLT2,0.0002412270405329764
MRPL27,0.2689414322376251
EME1,0.0002886989095713943
LRRC59,0.0002455344656482339
CHAD,0.00024228918482549489
RSAD1,0.0002384075487498194
MYCBPAP,0.00024004341685213149
LOC105371824,0.2689414322376251
SPATA20,0.0002421718672849238
CACNA1G-AS1,0.2689414322376251
EPN3,0.00023962563136592507
ABCC3,0.00022328646446112543
ANKRD40,0.00023603969020769
WFIKKN2,0.0002420619857730344
LINC00483,0.2689414322376251
MIR8059,0.2689414322376251
TOB1,0.00029117564554326236
TOB1-AS1,0.2689414322376251
NME1-NME2,0.2689414322376251
NME1,1.8404238289804198e-05
NME2,2.0583300283760764e-05
UTP18,0.00023224441974889487
LOC101927274,0.2689414322376251
LOC440446,0.2689414322376251
C17orf112,0.2689414322376251
KIF2B,0.0002449344901833683
COX11,0.00022718413674738258
MMD,0.00024347810540348291
TMEM100,0.0002409486914984882
PCTP,0.00023666593187954277
NOG,0.00024303441750817
C17orf67,0.0002410189772490412
DGKE,0.00023555093503091484
MTVR2,0.2689414322376251
SCPEP1,1.9076796888839453e-05
TRIM25,0.0003028067876584828
MIR3614,0.2689414322376251
COIL,0.00024713343009352684
RNF126P1,0.2689414322376251
AKAP1,2.1557621948886663e-05
LOC101927557,0.2689414322376251
LOC101927539,0.2689414322376251
CCDC182,0.00024176032457035035
MRPS23,0.2689414322376251
SRSF1,0.00022732451907359064
VEZF1,0.00026039365911856294
DYNLL2,1.6912912542466074e-05
LOC101927666,0.2689414322376251
MSX2P1,0.2689414322376251
OR4D1,0.00024251731520053
OR4D2,0.00024168194795493037
LPO,0.0002426447463221848
MPO,0.00024185667280107737
MKS1,0.00023839484492782503
MIR142,0.2689414322376251
MIR4736,0.2689414322376251
SUPT4H1,0.0002410697634331882
RNF43,0.00023856331245042384
SEPT4,0.2689414322376251
SEPT4-AS1,0.2689414322376251
C17orf47,0.2689414322376251
MTMR4,0.00023064124980010092
TRIM37,0.0002632825053296983
MIR454,0.2689414322376251
MIR301A,0.2689414322376251
PRR11,0.0002434832276776433
SMG8,0.00024125349591486156
MIR4729,0.2689414322376251
DHX40,0.0002915556833613664
PTRH2,0.00023630246869288385
TUBD1,0.00023872600286267698
MIR21,0.2689414322376251
TBC1D3P1-DHX40P1,0.2689414322376251
RNFT1,0.0002407599240541458
LOC101927755,0.2689414322376251
LOC653653,0.2689414322376251
MIR4737,0.2689414322376251
HEATR6,0.00026835897006094456
LOC105371849,0.2689414322376251
WFDC21P,0.2689414322376251
SCARNA20,0.2689414322376251
APPBP2,0.0002336392062716186
LOC388406,0.2689414322376251
PPM1D,0.00024071057850960642
LOC101927855,0.2689414322376251
TBX2-AS1,0.2689414322376251
TBX2,0.00023689103545621037
C17orf82,0.2689414322376251
NACA2,0.2689414322376251
TBC1D3P2,0.2689414322376251
METTL2A,0.00023412845621351153
LOC101927877,0.2689414322376251
MIR633,0.2689414322376251
ACE,0.0002454263449180871
KCNH6,0.0002423210971755907
MAP3K3,0.0002792849554680288
TACO1,0.00023699336452409625
LIMD2,0.00024140214372891933
PSMC5,2.36973737628432e-05
STRADA,0.00023489627346862108
CCDC47,1.7120370102929883e-05
DDX42,0.00023015162150841206
FTSJ3,0.00024090963415801525
CSHL1,0.00024143734481185675
TCAM1P,0.2689414322376251
CSH2,0.0002427380095468834
GH2,0.00024306756677106023
CSH1,0.2689414322376251
GH1,0.00024226633831858635
CD79B,0.00024216424208134413
SMARCD2,0.0002811569720506668
PRR29,0.0002472399501129985
PRR29-AS1,0.2689414322376251
ICAM2,0.00024252216098830104
SNHG25,0.2689414322376251
SNORD104,0.2689414322376251
SNORA50C,0.2689414322376251
MILR1,0.00024196345475502312
MIR1273E,0.2689414322376251
DDX5,2.204046177212149e-05
MIR3064,0.2689414322376251
MIR5047,0.2689414322376251
CEP95,0.00024146059877239168
LOC146880,0.2689414322376251
MIR6080,0.2689414322376251
PLEKHM1P1,0.2689414322376251
AMZ2P1,0.2689414322376251
LOC100507002,0.2689414322376251
CRAT40,0.2689414322376251
APOH,0.00024086529447231442
PRKCA-AS1,0.2689414322376251
MIR634,0.2689414322376251
CACNG5,0.0002427692525088787
CACNG1,0.0002432803885312751
PSMD12,0.00022627336147706956
LOC101928021,0.2689414322376251
MIR548AA2,0.2689414322376251
MIR548D2,0.2689414322376251
NOL11,0.00024294291506521404
SNORA38B,0.2689414322376251
C17orf58,0.00023729160602670163
KPNA2,0.0002343298983760178
LINC00674,0.2689414322376251
LOC440461,0.2689414322376251
AMZ2,0.00023758929455652833
WIPI1,0.0002358990750508383
MIR635,0.2689414322376251
LINC01482,0.2689414322376251
ABCA9,0.00024126845528371632
ABCA9-AS1,0.2689414322376251
ABCA6,0.00024064425087999552
MIR4524B,0.2689414322376251
MIR4524A,0.2689414322376251
PRO1804,0.2689414322376251
ABCA5,0.00022179607185535133
LINC01497,0.2689414322376251
LINC01028,0.2689414322376251
KCNJ2-AS1,0.2689414322376251
KCNJ2,0.00024192770069930702
LOC102723505,0.2689414322376251
LINC01152,0.2689414322376251
LOC102723517,0.2689414322376251
SOX9,0.00023311562836170197
FAM104A,0.00024256034521386027
SSTR2,0.00024146036594174802
COG1,0.00023778578906785697
C17orf80,0.00023834117746446282
CPSF4L,0.00024150387616828084
CDC42EP4,0.00024152208061423153
LOC101928251,0.2689414322376251
LOC100134391,0.2689414322376251
RPL38,0.2689414322376251
MGC16275,0.2689414322376251
TTYH2,0.00024138763546943665
DNAI2,0.000247333780862391
GPRC5C,0.0002389924629824236
KIF19,0.0002401496167294681
BTBD17,0.0002428287552902475
GPR142,0.0002426523860776797
CD300LB,0.00028621620731428266
CD300A,0.0002485969744157046
CD300C,0.00024253396259155124
LOC100130520,0.2689414322376251
CD300LD,0.00024291813315358013
C17orf77,0.2689414322376251
CD300E,0.0002446135913487524
MIR3615,0.2689414322376251
NAT9,0.0002354925381951034
TMEM104,0.00023816878092475235
SLC9A3R1,1.749745206325315e-05
OTOP3,0.00024188873067032546
FDXR,0.00023896897619124502
FADS6,0.00024187858798541129
USH1G,0.00023969350149855018
OTOP2,0.0002418059593765065
HID1,0.00024358142400160432
CDR2L,0.0002412988105788827
MRPL58,0.2689414322376251
KCTD2,0.0002398494107183069
ATP5H,0.2689414322376251
ARMC7,0.0002378270437475294
NT5C,0.0003058378060813993
HN1,0.2689414322376251
SUMO2,1.743583743518684e-05
GGA3,0.00023160205455496907
MRPS7,0.2689414322376251
MIF4GD,0.00024137315631378442
LOC100287042,0.2689414322376251
SLC25A19,0.00024034523812588304
MIR3678,0.2689414322376251
MIR6785,0.2689414322376251
CASKIN2,0.00023961991246324033
TSEN54,0.0002419623197056353
LLGL2,0.0002958326949737966
MYO15B,0.0002371350710745901
SAP30BP,0.00029237515991553664
SMIM5,0.00024131836835294962
SMIM6,0.00024169623793568462
ITGB4,1.7504076822660863e-05
WBP2,0.00023925350978970528
UNK,0.0002362029190408066
MIR4738,0.2689414322376251
UNC13D,0.00024597637820988894
H3F3B,0.0002235139545518905
TRIM47,0.00024065043544396758
MRPL38,0.2689414322376251
FBF1,0.00023328838869929314
ACOX1,0.0003025571641046554
TEN1,0.00023027278075460345
TEN1-CDK3,0.2689414322376251
CDK3,0.00023927242727950215
SRP68,0.00023141685232985765
GALR2,0.0002430084568914026
EXOC7,0.00024771562311798334
MIR6868,0.2689414322376251
FOXJ1,0.00024281021615024656
ZACN,0.00024233055592048913
UBALD2,0.00023709688684903085
SPHK1,0.00023835868341848254
PRPSAP1,0.00022851343965157866
AANAT,0.00024241488426923752
RHBDF2,0.00024343168479390442
CYGB,0.0002832539612427354
PRCD,0.00024087999190669507
SNHG16,0.2689414322376251
SNORD1C,0.2689414322376251
SNORD1B,0.2689414322376251
SNORD1A,0.2689414322376251
ST6GALNAC2,0.00024022519937716424
ST6GALNAC1,0.00024064928584266454
LOC105274304,0.2689414322376251
JMJD6,0.00023630315263289958
METTL23,0.0002380448131589219
SRSF2,2.1549461962422356e-05
MIR636,0.2689414322376251
MFSD11,0.0002954203519038856
LOC101928514,0.2689414322376251
LINC00868,0.2689414322376251
LOC105371899,0.2689414322376251
SNHG20,0.2689414322376251
SCARNA16,0.2689414322376251
MIR6516,0.2689414322376251
LOC105371907,0.2689414322376251
MIR4316,0.2689414322376251
LOC100507351,0.2689414322376251
FLJ45079,0.2689414322376251
TNRC6C,0.00023740135657135397
TNRC6C-AS1,0.2689414322376251
TMC8,0.0002449284365866333
TK1,0.00023798969050403684
SYNGR2,1.730463918647729e-05
C17orf99,0.0002414898481220007
AFMID,0.2689414322376251
TMEM235,0.00024268549168482423
BIRC5,0.00023550199694000185
LOC100996291,0.2689414322376251
SOCS3,0.00029661416192539036
LOC101928674,0.2689414322376251
DNAH17-AS1,0.2689414322376251
LOC101928710,0.2689414322376251
USP36,0.0002301268104929477
CEP295NL,0.00030259869527071714
LGALS3BP,1.4843391909380443e-05
CANT1,0.0002525719755794853
C1QTNF1-AS1,0.2689414322376251
ENGASE,0.0002370760776102543
MIR4739,0.2689414322376251
HP09025,0.2689414322376251
ENPP7,0.00024206223315559328
CBX2,0.00023670701193623245
CBX8,0.0002846804854925722
CBX4,0.0002436058275634423
LOC101928766,0.2689414322376251
LOC101928738,0.2689414322376251
CARD14,0.00024089240469038486
MIR1268B,0.2689414322376251
GAA,0.00027283295639790595
EIF4A3,0.00026793661527335644
SLC26A11,0.00023993747890926898
LOC100294362,0.2689414322376251
ENDOV,0.00023696669086348265
MIR4730,0.2689414322376251
NPTX1,0.00024157389998435974
LOC101928855,0.2689414322376251
CHMP6,0.00023439784126821905
BAIAP2,0.0002794599568005651
BAIAP2-AS1,0.2689414322376251
MIR657,0.2689414322376251
MIR3065,0.2689414322376251
MIR338,0.2689414322376251
MIR1250,0.2689414322376251
NDUFAF8,0.0002262481430079788
AATK-AS1,0.2689414322376251
CEP131,0.00023599581618327647
TEPSIN,0.00024084369943011552
LOC105371925,0.2689414322376251
LINC00482,0.2689414322376251
TMEM105,0.2689414322376251
LOC100130370,0.2689414322376251
BAHCC1,0.00029039193759672344
MIR4740,0.2689414322376251
MIR3186,0.2689414322376251
ACTG1,1.775835335138254e-05
TSPAN10,0.00024081020092125982
FSCN2,0.2689414322376251
NPLOC4,4.92233521072194e-05
PDE6G,0.0002419590891804546
FAAP100,0.00024078424030449241
OXLD1,0.00023754671565257013
CCDC137,0.00028959428891539574
HGS,0.0002836301573552191
MIR6786,0.2689414322376251
MRPL12,0.2689414322376251
SLC25A10,0.00024073994427453727
ARL16,0.00024188366660382599
PCYT2,0.00023852761660236865
MCRIP1,0.000231914731557481
GCGR,0.00024265308456961066
P4HB,1.8236374671687372e-05
ARHGDIA,0.00024350572493858635
ALYREF,0.0002377871423959732
NPB,0.00024182577908504754
SIRT7,0.00023743325436953455
ANAPC11,1.6472204151796177e-05
PPP1R27,0.00024174049030989408
MYADML2,0.0002414318296359852
PYCR1,0.00023998344840947539
MHF2,0.2689414322376251
ASPSCR1,0.00023200274154078215
DCXR,0.00023705528292339295
MAFG-AS1,0.2689414322376251
NOTUM,0.00024215156736318022
LRRC45,0.00024003356520552188
RAC3,0.000230231715249829
GPS1,0.00023581902496516705
FASN,0.00022512681607622653
SNORD134,0.2689414322376251
DUS1L,1.7440126612200402e-05
CSNK1D,0.0002307994436705485
SLC16A3,0.00023596275423187762
MIR6787,0.2689414322376251
LOC101929511,0.2689414322376251
HEXDC,0.2689414322376251
OGFOD3,0.00023853375751059502
UTS2R,0.2689414322376251
CD7,0.00024130387464538217
SECTM1,0.0002456234360579401
TEX19,0.0002969499910250306
NARF,0.0003005702164955437
WDR45B,2.1384334104368463e-05
RAB40B,0.00024087930796667933
MIR4525,0.2689414322376251
FN3KRP,0.00023808817786630243
LOC101929552,0.2689414322376251
FN3K,0.0002975434181280434
METRNL,0.0002907351590692997
MALT1,0.00023654999677091837
ZNF521,0.00024423954891972244
PTPRM,0.00023556643282063305
MYOM1,0.00024060317082330585
DLGAP1,0.00024262809893116355
LINC00667,0.2689414322376251
L3MBTL4,0.00023202993907034397
APCDD1,0.00024061603471636772
LDLRAD4,0.00023765521473251283
SPIRE1,0.00023242364113684744
TTC39C,0.0002947597822640091
ROCK1,0.00023249987862072885
DSG3,0.00023379230697173625
DTNA,0.00023021065862849355
FHOD3,0.0002406818966846913
ZBTB7C,0.0002389646542724222
RIT2,0.00024269981076940894
DYM,0.0002276603045174852
TCF4,0.00023171845532488078
TXNL1,1.7768821635399945e-05
DCC,0.0002390989102423191
ATP8B1,0.00023659419093746692
RNF152,0.00023808136756997555
