Gene,IG Score Before Training,IG Score After Training,Difference
LOC105369879,-1.0,-1.0,0.0
NTS,-1.0,-1.0,0.0
RASSF9,-1.0,-1.0,0.0
ALX1,-1.0,-1.0,0.0
TSPAN19,-1.0,-1.0,0.0
CCER1,-1.0,-1.0,0.0
CCDC59,-1.0,-1.0,0.0
LOC101928449,-1.0,-1.0,0.0
LOC102724663,-1.0,-1.0,0.0
PEBP1,-1.0,-1.0,0.0
LTA4H,-1.0,-1.0,0.0
HAL,-1.0,-1.0,0.0
CCDC38,-1.0,-1.0,0.0
SNRPF,-1.0,-1.0,0.0
PGAM1P5,-1.0,-1.0,0.0
METAP2,-1.0,-1.0,0.0
TMPO,-1.0,-1.0,0.0
MIR331,-1.0,-1.0,0.0
NDUFA12,-1.0,-1.0,0.0
KRT19P2,-1.0,-1.0,0.0
MIR492,-1.0,-1.0,0.0
MIR7844,-1.0,-1.0,0.0
LUM,-1.0,-1.0,0.0
CEP83-AS1,-1.0,-1.0,0.0
MIR1251,-1.0,-1.0,0.0
SOCS2-AS1,-1.0,-1.0,0.0
MRPL42,-1.0,-1.0,0.0
SOCS2,-1.0,-1.0,0.0
UBE2N,-1.0,-1.0,0.0
NUDT4,-1.0,-1.0,0.0
LOC102724933,-1.0,-1.0,0.0
PLEKHG7,-1.0,-1.0,0.0
MIR3685,-1.0,-1.0,0.0
LOC101928617,-1.0,-1.0,0.0
DCN,-1.0,-1.0,0.0
MIR5700,-1.0,-1.0,0.0
KRR1,-1.0,-1.0,0.0
GLIPR1L2,-1.0,-1.0,0.0
FRS2,-1.0,-1.0,0.0
YEATS4,-1.0,-1.0,0.0
MIR1279,-1.0,-1.0,0.0
CPSF6,-1.0,-1.0,0.0
MRS2P2,-1.0,-1.0,0.0
RAB21,-1.0,-1.0,0.0
ZFC3H1,-1.0,-1.0,0.0
THAP2,-1.0,-1.0,0.0
LOC100507195,-1.0,-1.0,0.0
MIR4699,-1.0,-1.0,0.0
IL26,-1.0,-1.0,0.0
KIF5A,-1.0,-1.0,0.0
SLC26A10,-1.0,-1.0,0.0
MBD6,-1.0,-1.0,0.0
INHBE,-1.0,-1.0,0.0
INHBC,-1.0,-1.0,0.0
LOC100507175,-1.0,-1.0,0.0
CAND1,-1.0,-1.0,0.0
LOC102724421,-1.0,-1.0,0.0
SLC35E3,-1.0,-1.0,0.0
NUP107,-1.0,-1.0,0.0
LOC100130075,-1.0,-1.0,0.0
MDM1,-1.0,-1.0,0.0
MIR618,-1.0,-1.0,0.0
MIR617,-1.0,-1.0,0.0
LINC01490,-1.0,-1.0,0.0
C12orf29,-1.0,-1.0,0.0
LOC105369860,-1.0,-1.0,0.0
E2F7,-1.0,-1.0,0.0
