Gene,SPACER Score Before Training,SPACER Score After Training,Difference
ATP8B1,-1.0,1.504662275314331,2.504662275314331
SLC7A1,-1.0,1.5042943954467773,2.5042943954467773
TIMM17A,-1.0,1.5039212703704834,2.5039212703704834
TESK1,-1.0,1.5025626420974731,2.502562642097473
COPZ1,-1.0,1.5025473833084106,2.5025473833084106
MAT2B,-1.0,1.5014911890029907,2.5014911890029907
PES1,-1.0,1.5009021759033203,2.5009021759033203
GPRC5C,-1.0,1.4991562366485596,2.4991562366485596
VPS4A,-1.0,1.4976134300231934,2.4976134300231934
CALML4,-1.0,1.4963966608047485,2.4963966608047485
CTXN1,-1.0,1.4959275722503662,2.495927572250366
CMTM7,-1.0,1.495263934135437,2.495263934135437
MEX3C,-1.0,1.494663119316101,2.494663119316101
DAP,-1.0,1.493147611618042,2.493147611618042
OLA1,-1.0,1.4926962852478027,2.4926962852478027
ASPSCR1,-1.0,1.4921795129776,2.4921795129776
BRCC3,-1.0,1.4908438920974731,2.490843892097473
UNC93B1,-1.0,1.4898079633712769,2.489807963371277
ATP6V0C,-1.0,1.4888434410095215,2.4888434410095215
FARSB,-1.0,1.488740086555481,2.488740086555481
KIFC2,-1.0,1.487224817276001,2.487224817276001
VGLL4,-1.0,1.4862663745880127,2.4862663745880127
BET1L,-1.0,1.485357642173767,2.485357642173767
ANKRD9,-1.0,1.4852324724197388,2.4852324724197388
ARFGAP1,-1.0,1.485109806060791,2.485109806060791
ZNF451,-1.0,1.4811147451400757,2.4811147451400757
GABRE,-1.0,1.480832576751709,2.480832576751709
NIPA2,-1.0,1.480159878730774,2.480159878730774
MCFD2,-1.0,1.4789345264434814,2.4789345264434814
LMCD1,-1.0,1.4787569046020508,2.478756904602051
RLIM,-1.0,1.478283405303955,2.478283405303955
TARDBP,-1.0,1.4779053926467896,2.4779053926467896
TEX264,-1.0,1.476195216178894,2.476195216178894
GBF1,-1.0,1.4727531671524048,2.472753167152405
CEBPG,-1.0,1.4725538492202759,2.472553849220276
LSS,-1.0,1.4720807075500488,2.472080707550049
EGLN2,-1.0,1.4714975357055664,2.4714975357055664
LARP1B,-1.0,1.4709364175796509,2.470936417579651
AIDA,-1.0,1.4700067043304443,2.4700067043304443
FIP1L1,-1.0,1.4697742462158203,2.4697742462158203
WDR34,-1.0,1.4664356708526611,2.466435670852661
C20orf27,-1.0,1.4626379013061523,2.4626379013061523
PARP6,-1.0,1.4619694948196411,2.461969494819641
YY1AP1,-1.0,1.4597738981246948,2.459773898124695
SAE1,-1.0,1.4590240716934204,2.4590240716934204
TCF20,-1.0,1.4584518671035767,2.4584518671035767
MARS,-1.0,1.4583321809768677,2.4583321809768677
NOLC1,-1.0,1.4579795598983765,2.4579795598983765
PLK3,-1.0,1.4559366703033447,2.4559366703033447
NEU1,-1.0,1.455661416053772,2.455661416053772
GPC4,-1.0,1.4544968605041504,2.4544968605041504
ZDHHC6,-1.0,1.4537873268127441,2.453787326812744
SORT1,-1.0,1.4535070657730103,2.4535070657730103
MBNL2,-1.0,1.4531614780426025,2.4531614780426025
ADAM10,-1.0,1.4524822235107422,2.452482223510742
CWC15,-1.0,1.4517320394515991,2.451732039451599
CIZ1,-1.0,1.4511252641677856,2.4511252641677856
CHD4,-1.0,1.4497729539871216,2.4497729539871216
DGCR8,-1.0,1.449641227722168,2.449641227722168
SNHG3,-1.0,1.448704481124878,2.448704481124878
SGTA,-1.0,1.4476401805877686,2.4476401805877686
MIR4458HG,-1.0,1.4468574523925781,2.446857452392578
RCN1,-1.0,1.4464243650436401,2.44642436504364
DNAJC10,-1.0,1.445438265800476,2.445438265800476
SMIM10L1,-1.0,1.4446147680282593,2.4446147680282593
PIEZO1,-1.0,1.4431979656219482,2.4431979656219482
ZNF593,-1.0,1.4406369924545288,2.440636992454529
UBAP2,-1.0,1.440237283706665,2.440237283706665
ELOVL5,-1.0,1.4392390251159668,2.439239025115967
UBE3A,-1.0,1.4365638494491577,2.4365638494491577
PLXNB1,-1.0,1.4364286661148071,2.436428666114807
SLC25A36,-1.0,1.4355144500732422,2.435514450073242
SEL1L,-1.0,1.4322835206985474,2.4322835206985474
IPO5,-1.0,1.4319721460342407,2.4319721460342407
MAP1LC3A,-1.0,1.4300134181976318,2.430013418197632
YTHDF3,-1.0,1.429180383682251,2.429180383682251
CHCHD1,-1.0,1.4290590286254883,2.4290590286254883
MRPL1,-1.0,1.4284005165100098,2.4284005165100098
POLRMT,-1.0,1.4279513359069824,2.4279513359069824
SREBF2,-1.0,1.4245879650115967,2.4245879650115967
NARF,-1.0,1.423683762550354,2.423683762550354
DTX2,-1.0,1.422904372215271,2.422904372215271
HACD2,-1.0,1.422116756439209,2.422116756439209
TCERG1,-1.0,1.422000527381897,2.422000527381897
PSMA5,-1.0,1.4171732664108276,2.4171732664108276
UBE2M,-1.0,1.4158498048782349,2.415849804878235
CEACAM1,-1.0,1.4152897596359253,2.4152897596359253
CEBPZ,-1.0,1.413057804107666,2.413057804107666
C8orf33,-1.0,1.4130293130874634,2.4130293130874634
CARS,-1.0,1.4127273559570312,2.4127273559570312
PFKM,-1.0,1.4103429317474365,2.4103429317474365
NFRKB,-1.0,1.4088921546936035,2.4088921546936035
EMC7,-1.0,1.4060332775115967,2.4060332775115967
HIST1H4E,-1.0,1.4050145149230957,2.4050145149230957
SLC2A8,-1.0,1.4041675329208374,2.4041675329208374
MFSD11,-1.0,1.4034055471420288,2.403405547142029
PSMA3-AS1,-1.0,1.4016339778900146,2.4016339778900146
NOP2,-1.0,1.4006025791168213,2.4006025791168213
NPNT,-1.0,1.3992818593978882,2.399281859397888
UBE4A,-1.0,1.3986018896102905,2.3986018896102905
SETD3,-1.0,1.396485447883606,2.396485447883606
FKBP9,-1.0,1.396087884902954,2.396087884902954
TMEM126B,-1.0,1.394800066947937,2.394800066947937
AHNAK2,-1.0,1.394337773323059,2.394337773323059
PUF60,-1.0,1.393648386001587,2.393648386001587
POLR2B,-1.0,1.3919306993484497,2.3919306993484497
RARS,-1.0,1.3912789821624756,2.3912789821624756
GGA3,-1.0,1.3894387483596802,2.38943874835968
MAPK15,-1.0,1.3890827894210815,2.3890827894210815
FAM13A,-1.0,1.387599229812622,2.387599229812622
NR1H2,-1.0,1.384968876838684,2.384968876838684
TELO2,-1.0,1.383219599723816,2.383219599723816
THAP12,-1.0,1.3814908266067505,2.3814908266067505
ATG4B,-1.0,1.3798084259033203,2.3798084259033203
SLC35F6,-1.0,1.3794851303100586,2.3794851303100586
ZNF33A,-1.0,1.376372218132019,2.376372218132019
ENGASE,-1.0,1.3749526739120483,2.3749526739120483
SLC30A6,-1.0,1.3747390508651733,2.3747390508651733
MRPS35,-1.0,1.3733099699020386,2.3733099699020386
TSC2,-1.0,1.3731340169906616,2.3731340169906616
JOSD2,-1.0,1.3730658292770386,2.3730658292770386
BLCAP,-1.0,1.3726963996887207,2.3726963996887207
NAGK,-1.0,1.3725072145462036,2.3725072145462036
HIST1H2AC,-1.0,1.3720234632492065,2.3720234632492065
ADGRE5,-1.0,1.3695285320281982,2.3695285320281982
MCM5,-1.0,1.3693970441818237,2.3693970441818237
F11R,-1.0,1.368036150932312,2.368036150932312
MRPL37,-1.0,1.366770625114441,2.366770625114441
H2AFY,-1.0,1.3650176525115967,2.3650176525115967
PML,-1.0,1.3635765314102173,2.3635765314102173
SMAD6,-1.0,1.361733078956604,2.361733078956604
BIRC2,-1.0,1.3592784404754639,2.359278440475464
SAP30BP,-1.0,1.3592156171798706,2.3592156171798706
CCDC40,-1.0,1.3588730096817017,2.3588730096817017
NGRN,-1.0,1.3575867414474487,2.3575867414474487
MUC12,-1.0,1.3571031093597412,2.357103109359741
PPP3CB,-1.0,1.3556816577911377,2.3556816577911377
RAB4A,-1.0,1.3556746244430542,2.355674624443054
PKDCC,-1.0,1.3537746667861938,2.353774666786194
UBA6,-1.0,1.3536574840545654,2.3536574840545654
MGAT4B,-1.0,1.3528022766113281,2.352802276611328
HSBP1L1,-1.0,1.3525866270065308,2.3525866270065308
SNX12,-1.0,1.3514430522918701,2.35144305229187
FXR1,-1.0,1.3495362997055054,2.3495362997055054
ALG8,-1.0,1.3474903106689453,2.3474903106689453
MRPL36,-1.0,1.344857931137085,2.344857931137085
BCL2L2,-1.0,1.342315673828125,2.342315673828125
USP47,-1.0,1.3422906398773193,2.3422906398773193
GLTP,-1.0,1.342173457145691,2.342173457145691
LRTOMT,-1.0,1.3410673141479492,2.341067314147949
SKA2,-1.0,1.3405604362487793,2.3405604362487793
USP7,-1.0,1.3402656316757202,2.34026563167572
NT5C2,-1.0,1.3375970125198364,2.3375970125198364
AKAP8,-1.0,1.3361167907714844,2.3361167907714844
RTCB,-1.0,1.3347944021224976,2.3347944021224976
PARP10,-1.0,1.3347883224487305,2.3347883224487305
EPHB3,-1.0,1.3346264362335205,2.3346264362335205
CCDC84,-1.0,1.3343356847763062,2.334335684776306
KRTCAP3,-1.0,1.3319213390350342,2.331921339035034
NUP50,-1.0,1.331791639328003,2.331791639328003
PDK1,-1.0,1.3293215036392212,2.329321503639221
KREMEN1,-1.0,1.3288365602493286,2.3288365602493286
NABP1,-1.0,1.3288203477859497,2.3288203477859497
C2orf88,-1.0,1.3250713348388672,2.325071334838867
PSMD2,-1.0,1.3239587545394897,2.3239587545394897
VPS26A,-1.0,1.3231312036514282,2.3231312036514282
NPRL3,-1.0,1.3219445943832397,2.3219445943832397
PXN,-1.0,1.3128383159637451,2.312838315963745
UHRF2,-1.0,1.3121837377548218,2.3121837377548218
NBN,-1.0,1.3118259906768799,2.31182599067688
SNHG8,-1.0,1.3116501569747925,2.3116501569747925
MSRB2,-1.0,1.3112432956695557,2.3112432956695557
SYDE1,-1.0,1.3097312450408936,2.3097312450408936
CDCA7,-1.0,1.309185266494751,2.309185266494751
PEPD,-1.0,1.3082219362258911,2.308221936225891
MRPL17,-1.0,1.3070344924926758,2.307034492492676
CDK18,-1.0,1.303865671157837,2.303865671157837
ZNF248,-1.0,1.3033831119537354,2.3033831119537354
SIPA1L3,-1.0,1.3029831647872925,2.3029831647872925
CSAD,-1.0,1.3029760122299194,2.3029760122299194
SMURF2,-1.0,1.3025659322738647,2.3025659322738647
ZNF579,-1.0,1.3022267818450928,2.3022267818450928
RAB21,-1.0,1.3016667366027832,2.301666736602783
PARP3,-1.0,1.300593376159668,2.300593376159668
TEAD4,-1.0,1.3000061511993408,2.300006151199341
RAB9A,-1.0,1.2995505332946777,2.2995505332946777
NEK9,-1.0,1.2990175485610962,2.299017548561096
FLYWCH2,-1.0,1.297581672668457,2.297581672668457
SLIT2,-1.0,1.2975339889526367,2.2975339889526367
FADD,-1.0,1.2963541746139526,2.2963541746139526
ENOPH1,-1.0,1.2957485914230347,2.2957485914230347
RAD50,-1.0,1.2951692342758179,2.295169234275818
KXD1,-1.0,1.2947413921356201,2.29474139213562
ATP9B,-1.0,1.2933212518692017,2.2933212518692017
ACOT9,-1.0,1.2926915884017944,2.2926915884017944
SPNS2,-1.0,1.291949987411499,2.291949987411499
OAF,-1.0,1.29158353805542,2.29158353805542
DNAJC21,-1.0,1.2914047241210938,2.2914047241210938
GATA6,-1.0,1.2912694215774536,2.2912694215774536
ORC4,-1.0,1.2893636226654053,2.2893636226654053
SP110,-1.0,1.2892491817474365,2.2892491817474365
LLGL2,-1.0,1.287859320640564,2.287859320640564
JPX,-1.0,1.2871122360229492,2.287112236022949
HPCAL1,-1.0,1.2857465744018555,2.2857465744018555
ARHGEF10L,-1.0,1.2855706214904785,2.2855706214904785
USP14,-1.0,1.284487009048462,2.284487009048462
CASP6,-1.0,1.2839586734771729,2.283958673477173
NOSIP,-1.0,1.2838225364685059,2.283822536468506
TMEM139,-1.0,1.2829663753509521,2.282966375350952
FAM192A,-1.0,1.2795038223266602,2.27950382232666
NIFK,-1.0,1.2793443202972412,2.279344320297241
MRRF,-1.0,1.279037356376648,2.279037356376648
MRPS16,-1.0,1.2778619527816772,2.2778619527816772
NOXO1,-1.0,1.2752437591552734,2.2752437591552734
CYP4B1,-1.0,1.2734867334365845,2.2734867334365845
SNX6,-1.0,1.2731724977493286,2.2731724977493286
PHYKPL,-1.0,1.2731499671936035,2.2731499671936035
TIA1,-1.0,1.27211594581604,2.27211594581604
MRPL43,-1.0,1.271012783050537,2.271012783050537
CAPN15,-1.0,1.2706767320632935,2.2706767320632935
ACOX1,-1.0,1.270135760307312,2.270135760307312
CRELD2,-1.0,1.2695435285568237,2.2695435285568237
LAGE3,-1.0,1.2667884826660156,2.2667884826660156
CANT1,-1.0,1.2662041187286377,2.2662041187286377
HSD17B4,-1.0,1.2659871578216553,2.2659871578216553
VHL,-1.0,1.2652639150619507,2.2652639150619507
CEP57,-1.0,1.2651314735412598,2.2651314735412598
MED10,-1.0,1.2606910467147827,2.2606910467147827
MRPS24,-1.0,1.258298635482788,2.258298635482788
SUMF1,-1.0,1.2581074237823486,2.2581074237823486
CNOT8,-1.0,1.2577136754989624,2.2577136754989624
TRMT11,-1.0,1.2576252222061157,2.2576252222061157
VOPP1,-1.0,1.2564237117767334,2.2564237117767334
ZNF609,-1.0,1.2539275884628296,2.2539275884628296
TBC1D17,-1.0,1.2525084018707275,2.2525084018707275
MRPS5,-1.0,1.251387357711792,2.251387357711792
AKAP17A,-1.0,1.250587821006775,2.250587821006775
MRPL48,-1.0,1.2498871088027954,2.2498871088027954
SPTLC2,-1.0,1.2477457523345947,2.2477457523345947
ZBTB4,-1.0,1.2475676536560059,2.247567653656006
SH3GLB2,-1.0,1.2471718788146973,2.2471718788146973
IFNAR1,-1.0,1.246914029121399,2.246914029121399
RAB32,-1.0,1.246596097946167,2.246596097946167
HIST1H3I,-1.0,1.2452175617218018,2.2452175617218018
LONP1,-1.0,1.2451673746109009,2.245167374610901
PSMC6,-1.0,1.24392831325531,2.24392831325531
RRAGA,-1.0,1.2409871816635132,2.240987181663513
TMEM9B,-1.0,1.2401866912841797,2.2401866912841797
ST6GALNAC6,-1.0,1.239012598991394,2.239012598991394
ACY1,-1.0,1.23861563205719,2.23861563205719
SPPL2A,-1.0,1.238218903541565,2.238218903541565
TUSC2,-1.0,1.2376257181167603,2.2376257181167603
ERLIN1,-1.0,1.2357956171035767,2.2357956171035767
FBXL6,-1.0,1.235669732093811,2.235669732093811
MTMR4,-1.0,1.2338365316390991,2.233836531639099
GOT2,-1.0,1.2327728271484375,2.2327728271484375
TP53,-1.0,1.2317023277282715,2.2317023277282715
DESI1,-1.0,1.229738712310791,2.229738712310791
GOLGA2,-1.0,1.2282158136367798,2.22821581363678
MXI1,-1.0,1.2277734279632568,2.227773427963257
ATP6V1A,-1.0,1.226597547531128,2.226597547531128
KMT2B,-1.0,1.2254910469055176,2.2254910469055176
PRMT5,-1.0,1.2241966724395752,2.224196672439575
ACSS1,-1.0,1.2233165502548218,2.2233165502548218
CMTM8,-1.0,1.222955584526062,2.222955584526062
DPAGT1,-1.0,1.2194490432739258,2.219449043273926
MTHFD2,-1.0,1.218873143196106,2.218873143196106
DNAJC5,-1.0,1.2185250520706177,2.2185250520706177
TKFC,-1.0,1.2184122800827026,2.2184122800827026
DAZAP1,-1.0,1.218131422996521,2.218131422996521
MYO1C,-1.0,1.2135344743728638,2.2135344743728638
HSPA4,-1.0,1.2106008529663086,2.2106008529663086
LGR5,-1.0,1.2104538679122925,2.2104538679122925
MAGEF1,-1.0,1.2104403972625732,2.2104403972625732
DCUN1D5,-1.0,1.2080172300338745,2.2080172300338745
SLC4A11,-1.0,1.2077319622039795,2.2077319622039795
ZHX2,-1.0,1.2074127197265625,2.2074127197265625
CSNK2A2,-1.0,1.2067804336547852,2.206780433654785
SH3BP2,-1.0,1.206697940826416,2.206697940826416
ATP10B,-1.0,1.2064210176467896,2.2064210176467896
YTHDF1,-1.0,1.206335186958313,2.206335186958313
DCAKD,-1.0,1.2049411535263062,2.204941153526306
ALDH1B1,-1.0,1.2048163414001465,2.2048163414001465
SNHG1,-1.0,1.203668236732483,2.203668236732483
GRAMD1A,-1.0,1.2026772499084473,2.2026772499084473
PCK2,-1.0,1.200758934020996,2.200758934020996
GPR35,-1.0,1.1988455057144165,2.1988455057144165
NRIP1,-1.0,1.197610855102539,2.197610855102539
SHTN1,-1.0,1.1950032711029053,2.1950032711029053
MRPS18B,-1.0,1.190561056137085,2.190561056137085
ADGRG2,-1.0,1.1902071237564087,2.1902071237564087
PARP4,-1.0,1.189893364906311,2.189893364906311
CD320,-1.0,1.1890617609024048,2.189061760902405
SORD,-1.0,1.1880687475204468,2.1880687475204468
SLC44A2,-1.0,1.1846275329589844,2.1846275329589844
TOMM6,-1.0,1.184004783630371,2.184004783630371
AMACR,-1.0,1.183917760848999,2.183917760848999
ZBED1,-1.0,1.181155800819397,2.181155800819397
FOXQ1,-1.0,1.1792209148406982,2.1792209148406982
JAG1,-1.0,1.1760603189468384,2.1760603189468384
CACYBP,-1.0,1.1746944189071655,2.1746944189071655
CDK1,-1.0,1.173115611076355,2.173115611076355
MYO10,-1.0,1.1720114946365356,2.1720114946365356
MOB4,-1.0,1.1705960035324097,2.1705960035324097
NUMB,-1.0,1.1690471172332764,2.1690471172332764
SRSF6,-1.0,1.169009804725647,2.169009804725647
C18orf32,-1.0,1.1685205698013306,2.1685205698013306
PM20D2,-1.0,1.1679688692092896,2.1679688692092896
RBM38,-1.0,1.1669270992279053,2.1669270992279053
ARHGAP17,-1.0,1.1668299436569214,2.1668299436569214
PRCP,-1.0,1.1645073890686035,2.1645073890686035
NR2C2,-1.0,1.16354501247406,2.16354501247406
CSE1L,-1.0,1.1634069681167603,2.1634069681167603
MRPS2,-1.0,1.16045343875885,2.16045343875885
LRP6,-1.0,1.1596596240997314,2.1596596240997314
SLC39A4,-1.0,1.1595531702041626,2.1595531702041626
HPRT1,-1.0,1.1590617895126343,2.1590617895126343
ANKRD13A,-1.0,1.157219409942627,2.157219409942627
SNHG16,-1.0,1.1563571691513062,2.156357169151306
ACOT7,-1.0,1.15566086769104,2.15566086769104
ACKR3,-1.0,1.1555414199829102,2.15554141998291
PISD,-1.0,1.1544133424758911,2.154413342475891
PUS1,-1.0,1.153157353401184,2.153157353401184
PAX8,-1.0,1.1496753692626953,2.1496753692626953
MAPK14,-1.0,1.1479463577270508,2.147946357727051
NECTIN1,-1.0,1.146907925605774,2.146907925605774
PAK1,-1.0,1.1467534303665161,2.146753430366516
CERS6,-1.0,1.1462138891220093,2.1462138891220093
ACO2,-1.0,1.1440956592559814,2.1440956592559814
LPIN1,-1.0,1.1437780857086182,2.143778085708618
FRMD4B,-1.0,1.1434799432754517,2.1434799432754517
ATG5,-1.0,1.140073537826538,2.140073537826538
FAM200B,-1.0,1.139957308769226,2.139957308769226
CCDC47,-1.0,1.1387553215026855,2.1387553215026855
USP36,-1.0,1.137313723564148,2.137313723564148
CAPRIN1,-1.0,1.136985421180725,2.136985421180725
AAMP,-1.0,1.1368508338928223,2.1368508338928223
ILK,-1.0,1.1359988451004028,2.135998845100403
NBEAL2,-1.0,1.1327416896820068,2.132741689682007
VAV3,-1.0,1.1317275762557983,2.1317275762557983
MYRF,-1.0,1.129296898841858,2.129296898841858
EIF4H,-1.0,1.129248023033142,2.129248023033142
VKORC1L1,-1.0,1.1268470287322998,2.1268470287323
GALNT4,-1.0,1.125489592552185,2.125489592552185
COA5,-1.0,1.1235582828521729,2.123558282852173
PDXDC1,-1.0,1.1233285665512085,2.1233285665512085
IPO7,-1.0,1.1206873655319214,2.1206873655319214
SIRT5,-1.0,1.1205614805221558,2.1205614805221558
DENR,-1.0,1.1195000410079956,2.1195000410079956
ETV4,-1.0,1.1187626123428345,2.1187626123428345
PAX2,-1.0,1.1180380582809448,2.118038058280945
MYLIP,-1.0,1.1143420934677124,2.1143420934677124
CFAP97,-1.0,1.1130934953689575,2.1130934953689575
PDHB,-1.0,1.110931634902954,2.110931634902954
TTC38,-1.0,1.1109309196472168,2.110930919647217
NFIX,-1.0,1.1095248460769653,2.1095248460769653
ESRRA,-1.0,1.1081619262695312,2.1081619262695312
PDXK,-1.0,1.1071782112121582,2.107178211212158
HIST1H2BB,-1.0,1.1065212488174438,2.106521248817444
GLRX5,-1.0,1.1064854860305786,2.1064854860305786
SNAP23,-1.0,1.1054247617721558,2.1054247617721558
AKR7A2,-1.0,1.1053721904754639,2.105372190475464
SIRT2,-1.0,1.1049292087554932,2.104929208755493
PGM3,-1.0,1.1043580770492554,2.1043580770492554
SMARCC1,-1.0,1.1035242080688477,2.1035242080688477
XPOT,-1.0,1.101562738418579,2.101562738418579
LNPEP,-1.0,1.1010982990264893,2.1010982990264893
OPLAH,-1.0,1.1010152101516724,2.1010152101516724
PPIL2,-1.0,1.1002285480499268,2.1002285480499268
SOS1,-1.0,1.1001662015914917,2.1001662015914917
DCAF13,-1.0,1.0987297296524048,2.098729729652405
RBMS1,-1.0,1.097606897354126,2.097606897354126
PCNX2,-1.0,1.0973217487335205,2.0973217487335205
WDR5,-1.0,1.0967280864715576,2.0967280864715576
GOLGA8B,-1.0,1.0942379236221313,2.0942379236221313
PAM16,-1.0,1.0941057205200195,2.0941057205200195
HTATIP2,-1.0,1.092874526977539,2.092874526977539
PRR15,-1.0,1.0920127630233765,2.0920127630233765
IL4I1,-1.0,1.0890218019485474,2.0890218019485474
CUEDC1,-1.0,1.088719129562378,2.088719129562378
MYO1D,-1.0,1.0861448049545288,2.086144804954529
CDK5RAP1,-1.0,1.0856093168258667,2.0856093168258667
MFHAS1,-1.0,1.0849788188934326,2.0849788188934326
GTF2I,-1.0,1.0844331979751587,2.0844331979751587
SATB2,-1.0,1.0843024253845215,2.0843024253845215
SP140L,-1.0,1.0826654434204102,2.08266544342041
EVPL,-1.0,1.080622673034668,2.080622673034668
PIGU,-1.0,1.078640341758728,2.078640341758728
PRRC1,-1.0,1.0783575773239136,2.0783575773239136
MID1IP1,-1.0,1.0760682821273804,2.0760682821273804
HOXA4,-1.0,1.0759276151657104,2.0759276151657104
UBTF,-1.0,1.075682520866394,2.075682520866394
BIK,-1.0,1.075615644454956,2.075615644454956
ARFGEF2,-1.0,1.0704870223999023,2.0704870223999023
GAA,-1.0,1.067634105682373,2.067634105682373
RNF11,-1.0,1.06625235080719,2.06625235080719
KEAP1,-1.0,1.065988302230835,2.065988302230835
GLG1,-1.0,1.0649851560592651,2.064985156059265
PREP,-1.0,1.0631533861160278,2.063153386116028
VWA2,-1.0,1.062887191772461,2.062887191772461
STXBP3,-1.0,1.0621346235275269,2.062134623527527
GGCT,-1.0,1.0621153116226196,2.0621153116226196
FHDC1,-1.0,1.0615870952606201,2.06158709526062
SLC35E1,-1.0,1.0600794553756714,2.0600794553756714
RRM2,-1.0,1.0557584762573242,2.055758476257324
BECN1,-1.0,1.0530192852020264,2.0530192852020264
PYM1,-1.0,1.0525468587875366,2.0525468587875366
MCM3,-1.0,1.0520045757293701,2.05200457572937
ARRDC1,-1.0,1.0509544610977173,2.0509544610977173
GLB1,-1.0,1.0489650964736938,2.048965096473694
ATP11B,-1.0,1.048926830291748,2.048926830291748
UBA3,-1.0,1.0476806163787842,2.047680616378784
PNPLA4,-1.0,1.0472753047943115,2.0472753047943115
FAM49B,-1.0,1.0472224950790405,2.0472224950790405
KAT2A,-1.0,1.0453122854232788,2.045312285423279
NSUN5,-1.0,1.0447711944580078,2.044771194458008
NADSYN1,-1.0,1.0438807010650635,2.0438807010650635
ARHGAP8,-1.0,1.0435055494308472,2.043505549430847
MED28,-1.0,1.0400469303131104,2.0400469303131104
PXDN,-1.0,1.0376412868499756,2.0376412868499756
PHB,-1.0,1.0315731763839722,2.031573176383972
MAU2,-1.0,1.029971957206726,2.029971957206726
H2AFZ,-1.0,1.0285313129425049,2.028531312942505
PSAT1,-1.0,1.0269209146499634,2.0269209146499634
FAM111A,-1.0,1.025753378868103,2.025753378868103
PDK3,-1.0,1.0251673460006714,2.0251673460006714
PHLDA3,-1.0,1.022581696510315,2.022581696510315
RHOF,-1.0,1.0213521718978882,2.021352171897888
NAB1,-1.0,1.0196579694747925,2.0196579694747925
SRPRB,-1.0,1.01825749874115,2.01825749874115
SLC29A2,-1.0,1.0178977251052856,2.0178977251052856
PSMD12,-1.0,1.0158021450042725,2.0158021450042725
RBM15B,-1.0,1.0157946348190308,2.0157946348190308
MRPL32,-1.0,1.0147746801376343,2.0147746801376343
WAC,-1.0,1.0128785371780396,2.0128785371780396
