Gene,SPACER Score Before Training,SPACER Score After Training,Difference
MIR153-1,-1.0,-0.27456769347190857,0.7254323065280914
CRYGD,-1.0,-0.27456769347190857,0.7254323065280914
CRYGC,-1.0,-0.27456769347190857,0.7254323065280914
FZD5,-1.0,-0.27456769347190857,0.7254323065280914
MIR4775,-1.0,-0.27456769347190857,0.7254323065280914
CRYGA,-1.0,-0.27456769347190857,0.7254323065280914
CPS1-IT1,-1.0,-0.27456769347190857,0.7254323065280914
LANCL1,-1.0,-0.27456769347190857,0.7254323065280914
MYL1,-1.0,-0.27456769347190857,0.7254323065280914
CDK5R2,-1.0,-0.27456769347190857,0.7254323065280914
LOC100129175,-1.0,-0.27456769347190857,0.7254323065280914
MIR375,-1.0,-0.27456769347190857,0.7254323065280914
FEV,-1.0,-0.27456769347190857,0.7254323065280914
LINC00608,-1.0,-0.27456769347190857,0.7254323065280914
C2orf80,-1.0,-0.27456769347190857,0.7254323065280914
LOC102724714,-1.0,-0.27456769347190857,0.7254323065280914
VWC2L-IT1,-1.0,-0.27456769347190857,0.7254323065280914
MIR4438,-1.0,-0.27456769347190857,0.7254323065280914
TBX1,-1.0,-0.27456769347190857,0.7254323065280914
GP1BB,-1.0,-0.27456769347190857,0.7254323065280914
SEPT5-GP1BB,-1.0,-0.27456769347190857,0.7254323065280914
SEPT5,-1.0,-0.27456769347190857,0.7254323065280914
LINC00895,-1.0,-0.27456769347190857,0.7254323065280914
UFD1L,-1.0,-0.27456769347190857,0.7254323065280914
C22orf39,-1.0,-0.27456769347190857,0.7254323065280914
SNORD70,-1.0,-0.27456769347190857,0.7254323065280914
LINC01311,-1.0,-0.27456769347190857,0.7254323065280914
GSC2,-1.0,-0.27456769347190857,0.7254323065280914
TSSK2,-1.0,-0.27456769347190857,0.7254323065280914
DGCR11,-1.0,-0.27456769347190857,0.7254323065280914
DGCR10,-1.0,-0.27456769347190857,0.7254323065280914
DGCR9,-1.0,-0.27456769347190857,0.7254323065280914
RAPH1,-1.0,-0.27456769347190857,0.7254323065280914
CARF,-1.0,-0.27456769347190857,0.7254323065280914
MIR1302-4,-1.0,-0.27456769347190857,0.7254323065280914
CDC45,-1.0,-0.27456769347190857,0.7254323065280914
TMEM169,-1.0,-0.27456769347190857,0.7254323065280914
PECR,-1.0,-0.27456769347190857,0.7254323065280914
LINC01614,-1.0,-0.27456769347190857,0.7254323065280914
LOC102724849,-1.0,-0.27456769347190857,0.7254323065280914
TRAK2,-1.0,-0.27456769347190857,0.7254323065280914
CASP8,-1.0,-0.27456769347190857,0.7254323065280914
CFLAR-AS1,-1.0,-0.27456769347190857,0.7254323065280914
PPIL3,-1.0,-0.27456769347190857,0.7254323065280914
LOC100130451,-1.0,-0.27456769347190857,0.7254323065280914
BARD1,-1.0,-0.27456769347190857,0.7254323065280914
MIR4776-1,-1.0,-0.27456769347190857,0.7254323065280914
LOC102725079,-1.0,-0.27456769347190857,0.7254323065280914
MIR548F2,-1.0,-0.27456769347190857,0.7254323065280914
LINC01280,-1.0,-0.27456769347190857,0.7254323065280914
SMARCAL1,-1.0,-0.27456769347190857,0.7254323065280914
PKI55,-1.0,-0.27456769347190857,0.7254323065280914
ACADL,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928020,-1.0,-0.27456769347190857,0.7254323065280914
RPE,-1.0,-0.27456769347190857,0.7254323065280914
IDH1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
MIR4776-2,-1.0,-0.27456769347190857,0.7254323065280914
CCDC74B,-1.0,-0.27456769347190857,0.7254323065280914
AMER3,-1.0,-0.27456769347190857,0.7254323065280914
CYP4F30P,-1.0,-0.27456769347190857,0.7254323065280914
GPR148,-1.0,-0.27456769347190857,0.7254323065280914
CFC1,-1.0,-0.27456769347190857,0.7254323065280914
POTEJ,-1.0,-0.27456769347190857,0.7254323065280914
ERMN,-1.0,-0.27456769347190857,0.7254323065280914
LOC100144595,-1.0,-0.27456769347190857,0.7254323065280914
RPRM,-1.0,-0.27456769347190857,0.7254323065280914
METAP1D,-1.0,-0.27456769347190857,0.7254323065280914
FAR2P2,-1.0,-0.27456769347190857,0.7254323065280914
TUBA3E,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927924,-1.0,-0.27456769347190857,0.7254323065280914
LOC151121,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927881,-1.0,-0.27456769347190857,0.7254323065280914
IL1F10,-1.0,-0.27456769347190857,0.7254323065280914
IL36RN,-1.0,-0.27456769347190857,0.7254323065280914
IL36B,-1.0,-0.27456769347190857,0.7254323065280914
IL36A,-1.0,-0.27456769347190857,0.7254323065280914
ARL6IP6,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929753,-1.0,-0.27456769347190857,0.7254323065280914
PHOSPHO2,-1.0,-0.27456769347190857,0.7254323065280914
LOC440910,-1.0,-0.27456769347190857,0.7254323065280914
POTEE,-1.0,-0.27456769347190857,0.7254323065280914
FAM201B,-1.0,-0.27456769347190857,0.7254323065280914
ZNF806,-1.0,-0.27456769347190857,0.7254323065280914
MIR663B,-1.0,-0.27456769347190857,0.7254323065280914
C2orf27B,-1.0,-0.27456769347190857,0.7254323065280914
LINC01087,-1.0,-0.27456769347190857,0.7254323065280914
FAR2P1,-1.0,-0.27456769347190857,0.7254323065280914
POTEI,-1.0,-0.27456769347190857,0.7254323065280914
CFC1B,-1.0,-0.27456769347190857,0.7254323065280914
CYP4F62P,-1.0,-0.27456769347190857,0.7254323065280914
LOC150776,-1.0,-0.27456769347190857,0.7254323065280914
MIR4784,-1.0,-0.27456769347190857,0.7254323065280914
NOC2LP2,-1.0,-0.27456769347190857,0.7254323065280914
LINC01120,-1.0,-0.27456769347190857,0.7254323065280914
WTH3DI,-1.0,-0.27456769347190857,0.7254323065280914
POTEF,-1.0,-0.27456769347190857,0.7254323065280914
POTEKP,-1.0,-0.27456769347190857,0.7254323065280914
CFAP221,-1.0,-0.27456769347190857,0.7254323065280914
DPP10-AS1,-1.0,-0.27456769347190857,0.7254323065280914
MIR4265,-1.0,-0.27456769347190857,0.7254323065280914
SULT1C4,-1.0,-0.27456769347190857,0.7254323065280914
SULT1C2,-1.0,-0.27456769347190857,0.7254323065280914
SULT1C3,-1.0,-0.27456769347190857,0.7254323065280914
LINC01594,-1.0,-0.27456769347190857,0.7254323065280914
LINC01593,-1.0,-0.27456769347190857,0.7254323065280914
DDX11L2,-1.0,-0.27456769347190857,0.7254323065280914
IL37,-1.0,-0.27456769347190857,0.7254323065280914
C2orf76,-1.0,-0.27456769347190857,0.7254323065280914
STEAP3-AS1,-1.0,-0.27456769347190857,0.7254323065280914
STEAP3,-1.0,-0.27456769347190857,0.7254323065280914
C1QL2,-1.0,-0.27456769347190857,0.7254323065280914
EN1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927709,-1.0,-0.27456769347190857,0.7254323065280914
FOXD4L1,-1.0,-0.27456769347190857,0.7254323065280914
CBWD2,-1.0,-0.27456769347190857,0.7254323065280914
DPP10-AS3,-1.0,-0.27456769347190857,0.7254323065280914
TMEM37,-1.0,-0.27456769347190857,0.7254323065280914
SFT2D3,-1.0,-0.27456769347190857,0.7254323065280914
LOC105373609,-1.0,-0.27456769347190857,0.7254323065280914
MYO7B,-1.0,-0.27456769347190857,0.7254323065280914
GPR17,-1.0,-0.27456769347190857,0.7254323065280914
MED15P9,-1.0,-0.27456769347190857,0.7254323065280914
LOC389033,-1.0,-0.27456769347190857,0.7254323065280914
RAB6C,-1.0,-0.27456769347190857,0.7254323065280914
RAB6C-AS1,-1.0,-0.27456769347190857,0.7254323065280914
SCTR,-1.0,-0.27456769347190857,0.7254323065280914
TMEM177,-1.0,-0.27456769347190857,0.7254323065280914
PROC,-1.0,-0.27456769347190857,0.7254323065280914
CYP27C1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929926,-1.0,-0.27456769347190857,0.7254323065280914
NIFK-AS1,-1.0,-0.27456769347190857,0.7254323065280914
AMMECR1L,-1.0,-0.27456769347190857,0.7254323065280914
TUBA3D,-1.0,-0.27456769347190857,0.7254323065280914
CCDC74A,-1.0,-0.27456769347190857,0.7254323065280914
RNU4ATAC,-1.0,-0.27456769347190857,0.7254323065280914
LINC01101,-1.0,-0.27456769347190857,0.7254323065280914
INHBB,-1.0,-0.27456769347190857,0.7254323065280914
MIR4783,-1.0,-0.27456769347190857,0.7254323065280914
ZSWIM2,-1.0,-0.27456769347190857,0.7254323065280914
SNORA70F,-1.0,-0.27456769347190857,0.7254323065280914
CCDC173,-1.0,-0.27456769347190857,0.7254323065280914
FASTKD1,-1.0,-0.27456769347190857,0.7254323065280914
BBS5,-1.0,-0.27456769347190857,0.7254323065280914
KLHL41,-1.0,-0.27456769347190857,0.7254323065280914
G6PC2,-1.0,-0.27456769347190857,0.7254323065280914
SPC25,-1.0,-0.27456769347190857,0.7254323065280914
CERS6-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101926913,-1.0,-0.27456769347190857,0.7254323065280914
LOC100505984,-1.0,-0.27456769347190857,0.7254323065280914
B3GALT1,-1.0,-0.27456769347190857,0.7254323065280914
XIRP2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LOC102724058,-1.0,-0.27456769347190857,0.7254323065280914
LOC100506124,-1.0,-0.27456769347190857,0.7254323065280914
SLC38A11,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929633,-1.0,-0.27456769347190857,0.7254323065280914
HOXD4,-1.0,-0.27456769347190857,0.7254323065280914
MIR10B,-1.0,-0.27456769347190857,0.7254323065280914
MIR4785,-1.0,-0.27456769347190857,0.7254323065280914
METTL8,-1.0,-0.27456769347190857,0.7254323065280914
LNPK,-1.0,-0.27456769347190857,0.7254323065280914
ATP5G3,-1.0,-0.27456769347190857,0.7254323065280914
MIR933,-1.0,-0.27456769347190857,0.7254323065280914
CHRNA1,-1.0,-0.27456769347190857,0.7254323065280914
SP9,-1.0,-0.27456769347190857,0.7254323065280914
FAM171B,-1.0,-0.27456769347190857,0.7254323065280914
LINC01473,-1.0,-0.27456769347190857,0.7254323065280914
FSIP2,-1.0,-0.27456769347190857,0.7254323065280914
MIR561,-1.0,-0.27456769347190857,0.7254323065280914
RAPGEF4-AS1,-1.0,-0.27456769347190857,0.7254323065280914
DLX2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
DLX2,-1.0,-0.27456769347190857,0.7254323065280914
NEUROD1,-1.0,-0.27456769347190857,0.7254323065280914
MIR4437,-1.0,-0.27456769347190857,0.7254323065280914
MIR1258,-1.0,-0.27456769347190857,0.7254323065280914
MIR3606,-1.0,-0.27456769347190857,0.7254323065280914
MIR1245B,-1.0,-0.27456769347190857,0.7254323065280914
MIR1245A,-1.0,-0.27456769347190857,0.7254323065280914
LOC100128905,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928386,-1.0,-0.27456769347190857,0.7254323065280914
MIR7157,-1.0,-0.27456769347190857,0.7254323065280914
YY1P2,-1.0,-0.27456769347190857,0.7254323065280914
LOC105373635,-1.0,-0.27456769347190857,0.7254323065280914
DARS-AS1,-1.0,-0.27456769347190857,0.7254323065280914
ARL5A,-1.0,-0.27456769347190857,0.7254323065280914
TNFAIP6,-1.0,-0.27456769347190857,0.7254323065280914
LOC100507600,-1.0,-0.27456769347190857,0.7254323065280914
MIR128-1,-1.0,-0.27456769347190857,0.7254323065280914
GCA,-1.0,-0.27456769347190857,0.7254323065280914
MIR3679,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928161,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928185,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929260,-1.0,-0.27456769347190857,0.7254323065280914
PABPC1P2,-1.0,-0.27456769347190857,0.7254323065280914
MIR4774,-1.0,-0.27456769347190857,0.7254323065280914
GAD1,-1.0,-0.27456769347190857,0.7254323065280914
SP5,-1.0,-0.27456769347190857,0.7254323065280914
LINC01124,-1.0,-0.27456769347190857,0.7254323065280914
MIR5590,-1.0,-0.27456769347190857,0.7254323065280914
GCG,-1.0,-0.27456769347190857,0.7254323065280914
AHCTF1P1,-1.0,-0.27456769347190857,0.7254323065280914
TBR1,-1.0,-0.27456769347190857,0.7254323065280914
LOC100996579,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929512,-1.0,-0.27456769347190857,0.7254323065280914
HOXD13,-1.0,-0.27456769347190857,0.7254323065280914
EVX2,-1.0,-0.27456769347190857,0.7254323065280914
MIR1246,-1.0,-0.27456769347190857,0.7254323065280914
MIR7704,-1.0,-0.27456769347190857,0.7254323065280914
LOC105373656,-1.0,-0.27456769347190857,0.7254323065280914
HAGLROS,-1.0,-0.27456769347190857,0.7254323065280914
HAGLR,-1.0,-0.27456769347190857,0.7254323065280914
HOXD3,-1.0,-0.27456769347190857,0.7254323065280914
MIR4773-2,-1.0,-0.27456769347190857,0.7254323065280914
MIR4773-1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929319,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929282,-1.0,-0.27456769347190857,0.7254323065280914
LOC643072,-1.0,-0.27456769347190857,0.7254323065280914
MIR6888,-1.0,-0.27456769347190857,0.7254323065280914
FAM133DP,-1.0,-0.27456769347190857,0.7254323065280914
HOXD1,-1.0,-0.27456769347190857,0.7254323065280914
F11-AS1,-1.0,-0.27456769347190857,0.7254323065280914
KLKB1,-1.0,-0.27456769347190857,0.7254323065280914
CCDC110,-1.0,-0.27456769347190857,0.7254323065280914
PRIMPOL,-1.0,-0.27456769347190857,0.7254323065280914
SNX25,-1.0,-0.27456769347190857,0.7254323065280914
ENPP6,-1.0,-0.27456769347190857,0.7254323065280914
MIR571,-1.0,-0.27456769347190857,0.7254323065280914
ZNF141,-1.0,-0.27456769347190857,0.7254323065280914
WWC2,-1.0,-0.27456769347190857,0.7254323065280914
LOC100132146,-1.0,-0.27456769347190857,0.7254323065280914
LINC01099,-1.0,-0.27456769347190857,0.7254323065280914
LINC01098,-1.0,-0.27456769347190857,0.7254323065280914
NEIL3,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928551,-1.0,-0.27456769347190857,0.7254323065280914
LOC100506272,-1.0,-0.27456769347190857,0.7254323065280914
LOC339975,-1.0,-0.27456769347190857,0.7254323065280914
GLRA3,-1.0,-0.27456769347190857,0.7254323065280914
SCRG1,-1.0,-0.27456769347190857,0.7254323065280914
HAND2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LINC00290,-1.0,-0.27456769347190857,0.7254323065280914
ZNF721,-1.0,-0.27456769347190857,0.7254323065280914
ABCA11P,-1.0,-0.27456769347190857,0.7254323065280914
LOC100130872,-1.0,-0.27456769347190857,0.7254323065280914
TMED11P,-1.0,-0.27456769347190857,0.7254323065280914
GRPEL1,-1.0,-0.27456769347190857,0.7254323065280914
BLOC1S4,-1.0,-0.27456769347190857,0.7254323065280914
LOC93622,-1.0,-0.27456769347190857,0.7254323065280914
LOC105374366,-1.0,-0.27456769347190857,0.7254323065280914
MAN2B2,-1.0,-0.27456769347190857,0.7254323065280914
LOC100129931,-1.0,-0.27456769347190857,0.7254323065280914
DGKQ,-1.0,-0.27456769347190857,0.7254323065280914
TMEM175,-1.0,-0.27456769347190857,0.7254323065280914
MIR378D1,-1.0,-0.27456769347190857,0.7254323065280914
CRMP1,-1.0,-0.27456769347190857,0.7254323065280914
LINC01587,-1.0,-0.27456769347190857,0.7254323065280914
MSX1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928279,-1.0,-0.27456769347190857,0.7254323065280914
STX18-IT1,-1.0,-0.27456769347190857,0.7254323065280914
NSG1,-1.0,-0.27456769347190857,0.7254323065280914
LOC285484,-1.0,-0.27456769347190857,0.7254323065280914
MND1,-1.0,-0.27456769347190857,0.7254323065280914
SPOCK3,-1.0,-0.27456769347190857,0.7254323065280914
APELA,-1.0,-0.27456769347190857,0.7254323065280914
LINC01207,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927849,-1.0,-0.27456769347190857,0.7254323065280914
ZNF827,-1.0,-0.27456769347190857,0.7254323065280914
SLC10A7,-1.0,-0.27456769347190857,0.7254323065280914
MMAA,-1.0,-0.27456769347190857,0.7254323065280914
SMAD1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101930370,-1.0,-0.27456769347190857,0.7254323065280914
ASIC5,-1.0,-0.27456769347190857,0.7254323065280914
DCHS2,-1.0,-0.27456769347190857,0.7254323065280914
ZNF732,-1.0,-0.27456769347190857,0.7254323065280914
ZNF876P,-1.0,-0.27456769347190857,0.7254323065280914
DUX4,-1.0,-0.27456769347190857,0.7254323065280914
LINC01262,-1.0,-0.27456769347190857,0.7254323065280914
LINC01060,-1.0,-0.27456769347190857,0.7254323065280914
FAM160A1,-1.0,-0.27456769347190857,0.7254323065280914
DCLK2,-1.0,-0.27456769347190857,0.7254323065280914
GUCY1A3,-1.0,-0.27456769347190857,0.7254323065280914
LOC100506122,-1.0,-0.27456769347190857,0.7254323065280914
STOX2,-1.0,-0.27456769347190857,0.7254323065280914
WWC2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
CTBP1-AS,-1.0,-0.27456769347190857,0.7254323065280914
MIR4800,-1.0,-0.27456769347190857,0.7254323065280914
HAUS3,-1.0,-0.27456769347190857,0.7254323065280914
MIR943,-1.0,-0.27456769347190857,0.7254323065280914
SCARNA22,-1.0,-0.27456769347190857,0.7254323065280914
FGFR3,-1.0,-0.27456769347190857,0.7254323065280914
KIAA0922,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928509,-1.0,-0.27456769347190857,0.7254323065280914
KLHL2,-1.0,-0.27456769347190857,0.7254323065280914
FNIP2,-1.0,-0.27456769347190857,0.7254323065280914
C4orf45,-1.0,-0.27456769347190857,0.7254323065280914
GLRB,-1.0,-0.27456769347190857,0.7254323065280914
LINC01612,-1.0,-0.27456769347190857,0.7254323065280914
MFAP3L,-1.0,-0.27456769347190857,0.7254323065280914
HPF1,-1.0,-0.27456769347190857,0.7254323065280914
RBM46,-1.0,-0.27456769347190857,0.7254323065280914
CEP44,-1.0,-0.27456769347190857,0.7254323065280914
DGCR5,-1.0,-0.27456769347190857,0.7254323065280914
CLTCL1,-1.0,-0.27456769347190857,0.7254323065280914
USP17L6P,-1.0,-0.27456769347190857,0.7254323065280914
USP17L22,-1.0,-0.27456769347190857,0.7254323065280914
USP17L19,-1.0,-0.27456769347190857,0.7254323065280914
SLC25A18,-1.0,-0.27456769347190857,0.7254323065280914
CECR2,-1.0,-0.27456769347190857,0.7254323065280914
CECR7,-1.0,-0.27456769347190857,0.7254323065280914
LOC102723769,-1.0,-0.27456769347190857,0.7254323065280914
ATP5I,-1.0,-0.27456769347190857,0.7254323065280914
USP17L20,-1.0,-0.27456769347190857,0.7254323065280914
USP17L18,-1.0,-0.27456769347190857,0.7254323065280914
USP17L11,-1.0,-0.27456769347190857,0.7254323065280914
USP17L27,-1.0,-0.27456769347190857,0.7254323065280914
USP17L5,-1.0,-0.27456769347190857,0.7254323065280914
USP17L26,-1.0,-0.27456769347190857,0.7254323065280914
USP17L24,-1.0,-0.27456769347190857,0.7254323065280914
USP17L25,-1.0,-0.27456769347190857,0.7254323065280914
TRMT44,-1.0,-0.27456769347190857,0.7254323065280914
PACSIN2,-1.0,-0.27456769347190857,0.7254323065280914
TAPT1,-1.0,-0.27456769347190857,0.7254323065280914
FGFBP2,-1.0,-0.27456769347190857,0.7254323065280914
C1QTNF7,-1.0,-0.27456769347190857,0.7254323065280914
CPEB2,-1.0,-0.27456769347190857,0.7254323065280914
KCNIP4-IT1,-1.0,-0.27456769347190857,0.7254323065280914
LOC105374516,-1.0,-0.27456769347190857,0.7254323065280914
LINC01085,-1.0,-0.27456769347190857,0.7254323065280914
MIR5091,-1.0,-0.27456769347190857,0.7254323065280914
LINC01096,-1.0,-0.27456769347190857,0.7254323065280914
DGCR14,-1.0,-0.27456769347190857,0.7254323065280914
LINC01097,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929019,-1.0,-0.27456769347190857,0.7254323065280914
MIR572,-1.0,-0.27456769347190857,0.7254323065280914
CLRN2,-1.0,-0.27456769347190857,0.7254323065280914
PARVB,-1.0,-0.27456769347190857,0.7254323065280914
XPNPEP3,-1.0,-0.27456769347190857,0.7254323065280914
ENTHD1,-1.0,-0.27456769347190857,0.7254323065280914
GNB1L,-1.0,-0.27456769347190857,0.7254323065280914
HIRA,-1.0,-0.27456769347190857,0.7254323065280914
NKX3-2,-1.0,-0.27456769347190857,0.7254323065280914
KLHL22,-1.0,-0.27456769347190857,0.7254323065280914
MYO18B,-1.0,-0.27456769347190857,0.7254323065280914
SGSM1,-1.0,-0.27456769347190857,0.7254323065280914
BCRP3,-1.0,-0.27456769347190857,0.7254323065280914
UPB1,-1.0,-0.27456769347190857,0.7254323065280914
SPECC1L-ADORA2A,-1.0,-0.27456769347190857,0.7254323065280914
LOC642643,-1.0,-0.27456769347190857,0.7254323065280914
GSTTP2,-1.0,-0.27456769347190857,0.7254323065280914
PI4KAP2,-1.0,-0.27456769347190857,0.7254323065280914
SH3TC1,-1.0,-0.27456769347190857,0.7254323065280914
DGCR6L,-1.0,-0.27456769347190857,0.7254323065280914
LOC105374344,-1.0,-0.27456769347190857,0.7254323065280914
SLC26A1,-1.0,-0.27456769347190857,0.7254323065280914
FAM53A,-1.0,-0.27456769347190857,0.7254323065280914
NKX1-1,-1.0,-0.27456769347190857,0.7254323065280914
CRIPAK,-1.0,-0.27456769347190857,0.7254323065280914
CTBP1-AS2,-1.0,-0.27456769347190857,0.7254323065280914
LOC100129917,-1.0,-0.27456769347190857,0.7254323065280914
MYL5,-1.0,-0.27456769347190857,0.7254323065280914
TANGO2,-1.0,-0.27456769347190857,0.7254323065280914
MIR95,-1.0,-0.27456769347190857,0.7254323065280914
USP17L17,-1.0,-0.27456769347190857,0.7254323065280914
USP17L15,-1.0,-0.27456769347190857,0.7254323065280914
USP17L13,-1.0,-0.27456769347190857,0.7254323065280914
USP17L21,-1.0,-0.27456769347190857,0.7254323065280914
USP17L12,-1.0,-0.27456769347190857,0.7254323065280914
TMEM128,-1.0,-0.27456769347190857,0.7254323065280914
ZBTB49,-1.0,-0.27456769347190857,0.7254323065280914
FAM86EP,-1.0,-0.27456769347190857,0.7254323065280914
CFAP99,-1.0,-0.27456769347190857,0.7254323065280914
ADRA2C,-1.0,-0.27456769347190857,0.7254323065280914
LINC00955,-1.0,-0.27456769347190857,0.7254323065280914
DOK7,-1.0,-0.27456769347190857,0.7254323065280914
HGFAC,-1.0,-0.27456769347190857,0.7254323065280914
PIWIL3,-1.0,-0.27456769347190857,0.7254323065280914
SPECC1L,-1.0,-0.27456769347190857,0.7254323065280914
MSANTD1,-1.0,-0.27456769347190857,0.7254323065280914
HTT-AS,-1.0,-0.27456769347190857,0.7254323065280914
NOP14,-1.0,-0.27456769347190857,0.7254323065280914
NOP14-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LOC100133461,-1.0,-0.27456769347190857,0.7254323065280914
GABRA2,-1.0,-0.27456769347190857,0.7254323065280914
GUF1,-1.0,-0.27456769347190857,0.7254323065280914
CEP135,-1.0,-0.27456769347190857,0.7254323065280914
ATP8A1,-1.0,-0.27456769347190857,0.7254323065280914
LOC105374428,-1.0,-0.27456769347190857,0.7254323065280914
NSUN7,-1.0,-0.27456769347190857,0.7254323065280914
N4BP2,-1.0,-0.27456769347190857,0.7254323065280914
UGDH-AS1,-1.0,-0.27456769347190857,0.7254323065280914
